aflgoexp,libpng_4_1,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721
aflgoexp,libsndfile_15_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,libsndfile_2_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,libsndfile_7_1,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333
aflgoexp,libtiff_10_1,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432
aflgoexp,libtiff_6_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,libtiff_7_1,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907
aflgoexp,libtiff_9_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,libxml2_10_2,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595
aflgoexp,libxml2_1_2,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702
aflgoexp,libxml2_12_2,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264
aflgoexp,libxml2_14_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,libxml2_15_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,libxml2_16_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,libxml2_16_2,0,0,0,0,0,0,0,0,0,0
aflgoexp,libxml2_2_1,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977
aflgoexp,libxml2_8_1,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951
aflgoexp,openssl_10_5,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791
aflgoexp,openssl_11_4,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_11_6,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_12_6,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_1_3,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_13_2,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_1_5,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658
aflgoexp,openssl_16_6,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888
aflgoexp,openssl_17_2,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_17_4,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_18_5,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_19_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_20_3,-,-,-,-,-,-,-,-,-,-
aflgoexp,openssl_20_4,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565
aflgoexp,openssl_4_4,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_5_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_6_4,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_6_5,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_6_6,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_7_2,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_7_4,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_8_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,openssl_9_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,php_11_2,1,1,1,1,1,1,1,1,1,1
aflgoexp,php_15_2,0,0,0,0,0,0,0,0,0,0
aflgoexp,php_16_3,0,0,0,0,0,0,0,0,0,0
aflgoexp,php_4_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,php_6_2,0,0,0,0,0,0,0,0,0,0
aflgoexp,poppler_17_1,0,0,0,0,0,0,0,0,0,0
aflgoexp,poppler_3_1,-,-,-,-,-,-,-,-,-,-
aflgoexp,poppler_9_1,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571
aflgoexp,sqlite3_18_1,1,1,1,1,1,1,1,1,1,1
aflgoexp,sqlite3_20_1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
aflgo,libpng_4_1,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721
aflgo,libsndfile_15_1,0,0,0,0,0,0,0,0,0,0
aflgo,libsndfile_2_1,0,0,0,0,0,0,0,0,0,0
aflgo,libsndfile_7_1,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333
aflgo,libtiff_10_1,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432
aflgo,libtiff_6_1,0,0,0,0,0,0,0,0,0,0
aflgo,libtiff_7_1,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907
aflgo,libtiff_9_1,0,0,0,0,0,0,0,0,0,0
aflgo,libxml2_10_2,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595
aflgo,libxml2_1_2,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702
aflgo,libxml2_12_2,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264
aflgo,libxml2_14_1,0,0,0,0,0,0,0,0,0,0
aflgo,libxml2_15_1,0,0,0,0,0,0,0,0,0,0
aflgo,libxml2_16_1,0,0,0,0,0,0,0,0,0,0
aflgo,libxml2_16_2,0,0,0,0,0,0,0,0,0,0
aflgo,libxml2_2_1,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977
aflgo,libxml2_8_1,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951
aflgo,openssl_10_5,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791
aflgo,openssl_11_4,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_11_6,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_12_6,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_1_3,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_13_2,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_1_5,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658
aflgo,openssl_16_6,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888
aflgo,openssl_17_2,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_17_4,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_18_5,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_19_1,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_20_3,-,-,-,-,-,-,-,-,-,-
aflgo,openssl_20_4,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565
aflgo,openssl_4_4,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_5_1,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_6_4,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_6_5,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_6_6,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_7_2,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_7_4,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_8_1,0,0,0,0,0,0,0,0,0,0
aflgo,openssl_9_1,0,0,0,0,0,0,0,0,0,0
aflgo,php_11_2,1,1,1,1,1,1,1,1,1,1
aflgo,php_15_2,0,0,0,0,0,0,0,0,0,0
aflgo,php_16_3,0,0,0,0,0,0,0,0,0,0
aflgo,php_4_1,0,0,0,0,0,0,0,0,0,0
aflgo,php_6_2,0,0,0,0,0,0,0,0,0,0
aflgo,poppler_17_1,0,0,0,0,0,0,0,0,0,0
aflgo,poppler_3_1,-,-,-,-,-,-,-,-,-,-
aflgo,poppler_9_1,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571
aflgo,sqlite3_18_1,1,1,1,1,1,1,1,1,1,1
aflgo,sqlite3_20_1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
afl,libpng_4_1,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721
afl,libsndfile_15_1,0,0,0,0,0,0,0,0,0,0
afl,libsndfile_2_1,0,0,0,0,0,0,0,0,0,0
afl,libsndfile_7_1,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333
afl,libtiff_10_1,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432
afl,libtiff_6_1,0,0,0,0,0,0,0,0,0,0
afl,libtiff_7_1,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907
afl,libtiff_9_1,0,0,0,0,0,0,0,0,0,0
afl,libxml2_10_2,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595
afl,libxml2_1_2,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702
afl,libxml2_12_2,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264
afl,libxml2_14_1,0,0,0,0,0,0,0,0,0,0
afl,libxml2_15_1,0,0,0,0,0,0,0,0,0,0
afl,libxml2_16_1,0,0,0,0,0,0,0,0,0,0
afl,libxml2_16_2,0,0,0,0,0,0,0,0,0,0
afl,libxml2_2_1,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977
afl,libxml2_8_1,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951
afl,openssl_10_5,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791
afl,openssl_11_4,0,0,0,0,0,0,0,0,0,0
afl,openssl_11_6,0,0,0,0,0,0,0,0,0,0
afl,openssl_12_6,0,0,0,0,0,0,0,0,0,0
afl,openssl_1_3,0,0,0,0,0,0,0,0,0,0
afl,openssl_13_2,0,0,0,0,0,0,0,0,0,0
afl,openssl_1_5,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658
afl,openssl_16_6,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888
afl,openssl_17_2,0,0,0,0,0,0,0,0,0,0
afl,openssl_17_4,0,0,0,0,0,0,0,0,0,0
afl,openssl_18_5,0,0,0,0,0,0,0,0,0,0
afl,openssl_19_1,0,0,0,0,0,0,0,0,0,0
afl,openssl_20_3,-,-,-,-,-,-,-,-,-,-
afl,openssl_20_4,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565
afl,openssl_4_4,0,0,0,0,0,0,0,0,0,0
afl,openssl_5_1,0,0,0,0,0,0,0,0,0,0
afl,openssl_6_4,0,0,0,0,0,0,0,0,0,0
afl,openssl_6_5,0,0,0,0,0,0,0,0,0,0
afl,openssl_6_6,0,0,0,0,0,0,0,0,0,0
afl,openssl_7_2,0,0,0,0,0,0,0,0,0,0
afl,openssl_7_4,0,0,0,0,0,0,0,0,0,0
afl,openssl_8_1,0,0,0,0,0,0,0,0,0,0
afl,openssl_9_1,0,0,0,0,0,0,0,0,0,0
afl,php_11_2,1,1,1,1,1,1,1,1,1,1
afl,php_15_2,0,0,0,0,0,0,0,0,0,0
afl,php_16_3,0,0,0,0,0,0,0,0,0,0
afl,php_4_1,0,0,0,0,0,0,0,0,0,0
afl,php_6_2,0.109589,0.109589,0.109589,0.109589,0.109589,0.109589,0.109589,0.109589,0.109589,0.109589
afl,poppler_17_1,0,0,0,0,0,0,0,0,0,0
afl,poppler_3_1,-,-,-,-,-,-,-,-,-,-
afl,poppler_9_1,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571
aflpp,libpng_4_1,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721
aflpp,libsndfile_15_1,0,0,0,0,0,0,0,0,0,0
aflpp,libsndfile_2_1,0,0,0,0,0,0,0,0,0,0
aflpp,libsndfile_7_1,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,1
aflpp,libtiff_10_1,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432,0.765432
aflpp,libtiff_6_1,0,0,0,0,0,0,0,0,0,0
aflpp,libtiff_7_1,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907,0.896907
aflpp,libtiff_9_1,0,0,0,0,0,0,0,0,0,0
aflpp,libxml2_10_2,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595,0.653595
aflpp,libxml2_1_2,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702,0.861702
aflpp,libxml2_12_2,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264,0.962264
aflpp,libxml2_14_1,0,0,0,0,0,0,0,0,0,0
aflpp,libxml2_15_1,0,0,0,0,0,0,0,0,0,0
aflpp,libxml2_16_1,0,0,0,0,0,0,0,0,0,0
aflpp,libxml2_16_2,0,0,0,0,0,0,0,0,0,0
aflpp,libxml2_2_1,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977,0.451977
aflpp,libxml2_8_1,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951,0.838951
aflpp,openssl_10_5,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791,0.0162791
aflpp,openssl_11_4,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_11_6,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_12_6,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_1_3,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_13_2,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_1_5,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658,0.754658
aflpp,openssl_16_6,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888,0.915888
aflpp,openssl_17_2,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_17_4,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_18_5,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_19_1,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_20_3,-,-,-,-,-,-,-,-,-,-
aflpp,openssl_20_4,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565
aflpp,openssl_4_4,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_5_1,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_6_4,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_6_5,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_6_6,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_7_2,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_7_4,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_8_1,0,0,0,0,0,0,0,0,0,0
aflpp,openssl_9_1,0,0,0,0,0,0,0,0,0,0
aflpp,php_11_2,1,1,1,1,1,1,1,1,1,1
aflpp,php_15_2,0,0,0,0,0,0,0,0,0,0
aflpp,php_16_3,0,0,0,0,0,0,0,0,0,0
aflpp,php_4_1,0,0,0,0,0,0,0,0,0,0
aflpp,php_6_2,0.109589,0.109589,0.109589,0.109589,0.109589,0.109589,0.109589,0.109589,0.109589,0.109589
aflpp,poppler_17_1,0,0,0,0,0,0,0,0,0,0
aflpp,poppler_3_1,-,-,-,-,-,-,-,-,-,-
aflpp,poppler_9_1,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571,0.928571
aflpp,sqlite3_18_1,1,1,1,1,1,1,1,1,1,1
aflpp,sqlite3_20_1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
afl,sqlite3_18_1,1,1,1,1,1,1,1,1,1,1
afl,sqlite3_20_1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
ffd,libpng_4_1,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721,0.383721
ffd,libsndfile_15_1,0,0,0,0,0,0,0,0,0,0
